site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.05,concrete,0.1,mineral_wool,0.025,north,0.9,0.9,0.35,3.5,22.181,28.363,0.9345,-20.723
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.05,eps,0.05,south,0.6,1.5,0.65,3.5,23.28,28.722,0.9464,-20.164
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.05,gi_sheet,0.002,mineral_wool,0.1,south,0.9,0.9,0.75,3.5,22.977,28.093,0.9405,-20.489
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.012,puf_sandwich_panel,0.075,mineral_wool,0.05,north,1.5,1.5,0.35,2.6,22.018,29.424,0.8214,-20.245
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,concrete,0.2,mineral_wool,0.05,north,1.2,1.2,0.65,3.5,18.347,22.949,0.6429,-21.103
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,plywood,0.012,rcc_slab,0.25,none,0.0,south,1.5,1.2,0.65,5.8,21.593,32.721,0.625,-20.87
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.15,concrete,0.1,mineral_wool,0.1,north,1.2,1.5,0.45,2.6,21.482,25.899,0.8095,-20.991
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.345,concrete,0.15,none,0.0,west,0.9,0.6,0.35,2.6,20.884,26.369,0.7917,-21.088
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,rcc_slab,0.2,mineral_wool,0.025,north,0.9,0.6,0.55,5.8,22.74,26.997,0.9167,-20.821
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.3,concrete,0.15,mineral_wool,0.025,west,0.6,0.9,0.85,3.5,19.373,23.87,0.756,-21.091
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,rcc_slab,0.25,none,0.0,east,1.5,1.2,0.35,3.5,19.821,24.612,0.7738,-21.105
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,rcc_slab,0.2,none,0.0,west,1.8,1.5,0.55,3.5,21.652,29.44,0.8452,-21.013
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.15,mineral_wool,0.025,east,1.2,1.2,0.35,2.6,20.457,25.179,0.7917,-21.057
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.019,gi_sheet,0.002,eps,0.1,south,1.5,1.2,0.55,5.8,22.675,29.484,0.9345,-20.311
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.012,concrete,0.2,eps,0.1,south,0.6,0.6,0.55,3.5,22.121,26.325,0.9167,-20.824
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,concrete,0.15,eps,0.025,east,1.8,0.6,0.35,2.6,22.626,27.37,0.9286,-20.746
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.025,west,1.2,0.6,0.45,3.5,22.032,31.295,0.7321,-20.359
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.05,eps,0.025,west,0.6,1.2,0.55,3.5,23.191,28.352,0.9464,-20.167
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.23,brick,0.115,eps,0.05,south,1.5,0.6,0.45,3.5,20.405,24.617,0.7798,-21.046
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,gi_sheet,0.002,mineral_wool,0.025,north,0.9,0.6,0.65,3.5,23.077,29.88,0.9464,-20.213
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,concrete,0.3,brick,0.115,mineral_wool,0.1,south,0.6,1.2,0.45,2.6,18.724,22.993,0.6548,-21.088
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.05,brick,0.23,eps,0.05,north,1.5,0.9,0.55,2.6,22.532,27.597,0.9226,-20.845
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,concrete,0.15,eps,0.05,north,1.5,1.5,0.45,2.6,23.007,28.1,0.9286,-20.747
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,rammed_earth,0.45,rcc_slab,0.15,mineral_wool,0.1,north,0.9,0.9,0.75,3.5,18.306,23.167,0.6429,-21.102
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,brick,0.23,mineral_wool,0.1,south,0.9,1.5,0.65,5.8,22.043,27.041,0.9167,-20.838
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,concrete,0.2,mineral_wool,0.05,south,1.8,1.2,0.85,3.5,21.85,26.781,0.8036,-21.016
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,brick,0.23,brick,0.23,mineral_wool,0.1,east,1.2,0.9,0.65,3.5,20.458,24.829,0.7738,-21.061
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.019,concrete,0.15,none,0.0,east,0.9,1.5,0.85,5.8,22.487,35.391,0.5476,-20.762
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,rcc_slab,0.15,eps,0.05,south,0.9,0.9,0.65,5.8,22.62,27.022,0.9226,-20.743
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,gi_sheet,0.002,none,0.0,south,1.8,0.9,0.45,2.6,21.573,31.157,0.7262,-20.953
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,brick,0.23,concrete,0.1,eps,0.025,east,0.9,1.5,0.45,3.5,21.022,25.847,0.7976,-21.045
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.1,brick,0.23,none,0.0,north,1.8,0.6,0.55,2.6,21.037,29.239,0.756,-21.001
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,north,1.2,0.9,0.55,5.8,22.422,30.131,0.8393,-20.35
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,brick,0.115,concrete,0.15,eps,0.025,east,1.5,0.6,0.55,3.5,21.638,26.857,0.8869,-20.984
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.1,puf_sandwich_panel,0.15,eps,0.05,east,1.2,0.9,0.65,2.6,21.941,26.725,0.9048,-20.925
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,brick,0.23,gi_sheet,0.002,mineral_wool,0.1,east,1.5,1.2,0.55,3.5,20.869,25.052,0.7917,-21.029
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,concrete,0.15,eps,0.1,west,1.2,1.2,0.75,3.5,18.574,23.387,0.6429,-21.1
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,rcc_slab,0.1,eps,0.1,west,1.2,1.5,0.55,3.5,22.826,28.788,0.9345,-20.69
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.345,brick,0.115,eps,0.05,east,0.6,1.2,0.55,5.8,19.176,23.517,0.7143,-21.084
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.15,mineral_wool,0.1,north,1.2,1.2,0.35,2.6,19.639,23.745,0.7619,-21.058
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.15,brick,0.23,none,0.0,north,1.5,1.5,0.55,2.6,21.183,28.519,0.8274,-21.035
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.3,brick,0.23,eps,0.05,south,1.5,1.5,0.65,5.8,19.374,23.937,0.75,-21.09
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.15,brick,0.115,none,0.0,south,0.9,0.6,0.45,5.8,21.342,29.395,0.8095,-21.021
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,rcc_slab,0.1,mineral_wool,0.05,south,1.2,1.5,0.35,5.8,19.781,23.99,0.7679,-21.064
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,brick,0.23,gi_sheet,0.002,none,0.0,south,1.5,0.6,0.85,2.6,21.9,29.349,0.881,-21.031
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.019,brick,0.23,mineral_wool,0.1,east,1.2,0.9,0.35,3.5,22.107,26.478,0.9167,-20.83
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.05,puf_sandwich_panel,0.075,mineral_wool,0.1,east,0.9,0.9,0.75,3.5,23.413,28.604,0.9405,-20.465
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.15,brick,0.115,none,0.0,north,0.9,1.2,0.75,3.5,21.507,29.612,0.8095,-21.019
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,concrete,0.1,brick,0.115,eps,0.1,west,1.2,1.5,0.35,5.8,21.509,25.999,0.869,-20.967
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.03,rcc_slab,0.1,eps,0.05,east,0.6,1.2,0.75,2.6,22.68,28.488,0.9345,-20.689
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.05,east,1.8,0.9,0.35,2.6,22.18,29.931,0.8095,-20.371
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.15,concrete,0.1,eps,0.025,east,0.6,0.6,0.85,2.6,20.867,25.677,0.7976,-21.023
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,plywood,0.019,rcc_slab,0.25,mineral_wool,0.025,east,1.2,0.9,0.35,5.8,21.477,27.003,0.9167,-20.876
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.03,concrete,0.15,mineral_wool,0.05,south,0.6,1.2,0.45,5.8,22.202,27.243,0.9226,-20.782
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.345,gi_sheet,0.002,mineral_wool,0.1,east,1.5,1.5,0.85,2.6,21.108,25.935,0.7798,-21.072
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.05,brick,0.23,mineral_wool,0.05,north,1.2,1.5,0.55,3.5,22.672,27.973,0.9226,-20.848
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.2,gi_sheet,0.002,eps,0.1,east,1.2,0.9,0.45,5.8,20.099,24.111,0.7798,-21.036
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,concrete,0.2,mineral_wool,0.05,east,1.8,1.5,0.65,3.5,23.157,28.744,0.9226,-20.821
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,concrete,0.3,puf_sandwich_panel,0.05,eps,0.1,east,1.5,1.2,0.75,2.6,19.894,24.382,0.7619,-21.076
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.3,concrete,0.1,mineral_wool,0.05,south,1.5,0.9,0.55,3.5,19.373,23.794,0.756,-21.086
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.2,puf_sandwich_panel,0.1,none,0.0,south,0.9,1.2,0.65,2.6,20.465,26.614,0.8512,-21.034
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.05,brick,0.115,eps,0.1,east,1.8,1.2,0.45,3.5,22.609,28.217,0.9286,-20.714
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,rcc_slab,0.2,none,0.0,west,1.5,1.5,0.35,2.6,21.032,26.864,0.7976,-21.073
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,brick,0.23,mineral_wool,0.1,east,1.8,0.9,0.75,2.6,22.996,27.667,0.9167,-20.816
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.15,brick,0.115,none,0.0,north,1.8,1.5,0.65,2.6,21.521,29.812,0.8036,-21.013
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,brick,0.115,eps,0.025,north,1.2,0.9,0.55,2.6,20.12,24.515,0.7798,-21.065
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.2,gi_sheet,0.002,mineral_wool,0.025,south,1.8,1.5,0.45,5.8,20.891,25.977,0.7976,-21.028
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,gi_sheet,0.002,mineral_wool,0.05,south,1.5,1.2,0.85,5.8,19.607,24.225,0.75,-21.091
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.05,gi_sheet,0.002,eps,0.025,west,0.6,0.9,0.75,2.6,22.823,30.624,0.881,-20.44
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,brick,0.115,gi_sheet,0.002,eps,0.1,south,0.6,0.6,0.85,3.5,21.89,25.993,0.8929,-20.925
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,brick,0.23,gi_sheet,0.002,none,0.0,west,1.5,1.2,0.55,5.8,22.137,29.969,0.8869,-21.027
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,puf_sandwich_panel,0.05,mineral_wool,0.05,north,0.6,1.2,0.55,3.5,19.905,24.018,0.7679,-21.055
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.1,none,0.0,north,0.6,1.2,0.85,2.6,23.166,28.397,0.9464,-20.152
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,gi_sheet,0.002,mineral_wool,0.1,east,0.6,0.9,0.85,2.6,21.588,25.656,0.8571,-20.964
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,brick,0.23,eps,0.05,west,0.9,0.9,0.55,2.6,21.716,27.094,0.9226,-20.828
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,rcc_slab,0.15,eps,0.1,north,1.5,1.5,0.75,5.8,19.642,24.476,0.6726,-21.099
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,concrete,0.1,none,0.0,north,1.8,1.5,0.75,2.6,24.474,36.503,0.6548,-20.638
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,rcc_slab,0.1,eps,0.1,east,0.9,1.5,0.85,2.6,22.394,27.998,0.9286,-20.69
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,brick,0.115,mineral_wool,0.025,east,0.6,1.5,0.65,3.5,22.172,30.066,0.8333,-20.681
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.3,gi_sheet,0.002,mineral_wool,0.1,south,1.8,0.9,0.55,3.5,19.212,23.509,0.7381,-21.078
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.019,gi_sheet,0.002,eps,0.025,north,0.6,0.9,0.85,3.5,22.677,31.745,0.7738,-20.296
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.115,concrete,0.1,mineral_wool,0.05,south,1.8,1.5,0.65,2.6,22.227,27.571,0.9107,-20.96
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,none,0.0,east,1.5,1.2,0.55,5.8,21.031,37.377,0.3155,-27.028
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,brick,0.23,concrete,0.15,mineral_wool,0.025,north,0.6,1.2,0.55,3.5,20.753,25.369,0.7917,-21.055
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.012,concrete,0.1,eps,0.1,south,0.9,1.2,0.85,2.6,22.928,28.717,0.9345,-20.661
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.3,brick,0.23,none,0.0,east,1.8,0.9,0.75,3.5,20.767,26.589,0.7917,-21.092
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.025,north,1.2,0.9,0.75,2.6,22.379,32.229,0.7202,-20.345
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.15,eps,0.025,east,1.5,1.2,0.85,2.6,22.457,30.679,0.869,-20.773
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.3,rcc_slab,0.25,eps,0.1,north,1.5,1.5,0.45,2.6,19.035,23.439,0.6667,-21.094
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,gi_sheet,0.002,mineral_wool,0.1,east,1.5,1.2,0.75,3.5,19.906,24.612,0.7381,-21.091
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,concrete,0.15,eps,0.025,west,0.6,1.2,0.65,2.6,23.089,28.38,0.9286,-20.741
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.019,concrete,0.15,eps,0.05,south,1.8,0.9,0.65,2.6,22.6,28.774,0.9286,-20.763
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.03,puf_sandwich_panel,0.05,eps,0.05,north,1.5,1.5,0.45,5.8,22.817,30.099,0.8988,-20.312
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.05,gi_sheet,0.002,mineral_wool,0.05,east,1.8,0.9,0.65,5.8,23.092,30.904,0.9286,-20.457
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.15,mineral_wool,0.1,south,1.8,1.2,0.65,5.8,20.262,24.672,0.7738,-21.056
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.15,mineral_wool,0.025,north,1.2,0.9,0.35,3.5,21.616,28.592,0.8571,-20.776
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.345,rcc_slab,0.1,mineral_wool,0.05,north,1.5,0.9,0.45,2.6,19.635,24.055,0.756,-21.083
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,gi_sheet,0.002,mineral_wool,0.05,south,0.6,0.6,0.85,2.6,18.51,22.884,0.6488,-21.094
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,brick,0.23,none,0.0,south,1.2,1.5,0.75,3.5,20.867,33.517,0.5238,-23.006
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,concrete,0.2,eps,0.1,north,1.8,1.2,0.35,2.6,21.38,26.111,0.9167,-20.837
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,gi_sheet,0.002,eps,0.1,south,0.9,1.5,0.55,2.6,23.134,28.392,0.9464,-20.233
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,concrete,0.3,brick,0.115,mineral_wool,0.05,north,1.8,1.5,0.65,3.5,19.937,24.587,0.7679,-21.082
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.012,brick,0.115,eps,0.025,west,1.5,1.5,0.75,2.6,23.716,32.966,0.8155,-20.643
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,gi_sheet,0.002,mineral_wool,0.025,south,1.8,0.6,0.65,2.6,21.517,26.737,0.8988,-20.957
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.115,eps,0.1,west,1.2,1.5,0.45,2.6,22.803,28.784,0.9345,-20.681
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.23,brick,0.115,none,0.0,south,1.2,0.9,0.35,3.5,21.652,27.991,0.869,-21.046
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.1,none,0.0,north,0.9,0.6,0.85,2.6,20.881,35.718,0.4048,-25.221
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.03,puf_sandwich_panel,0.075,eps,0.05,north,1.2,0.6,0.75,5.8,22.579,28.775,0.9405,-20.322
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.03,brick,0.115,mineral_wool,0.05,west,1.8,1.2,0.55,3.5,22.732,29.853,0.9345,-20.687
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.03,rcc_slab,0.2,mineral_wool,0.025,west,0.9,0.9,0.85,5.8,22.293,28.544,0.9226,-20.839
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,concrete,0.1,puf_sandwich_panel,0.1,eps,0.05,east,1.5,0.9,0.65,5.8,21.892,26.723,0.9107,-20.922
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.115,eps,0.025,west,1.5,0.9,0.35,5.8,21.971,29.785,0.8095,-20.675
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.075,eps,0.1,west,0.6,0.9,0.75,2.6,23.673,28.106,0.9464,-20.188
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,gi_sheet,0.002,none,0.0,east,1.8,1.5,0.45,3.5,21.489,28.464,0.875,-21.048
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.3,concrete,0.1,none,0.0,south,0.6,1.2,0.65,2.6,20.917,27.122,0.8214,-21.087
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,plywood,0.03,concrete,0.15,eps,0.025,south,1.5,0.6,0.65,3.5,22.323,28.944,0.9286,-20.775
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,gi_sheet,0.002,mineral_wool,0.025,east,0.9,1.2,0.75,3.5,23.767,31.967,0.9464,-20.236
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.075,concrete,0.2,eps,0.05,west,1.5,1.2,0.55,3.5,22.482,26.992,0.9226,-20.815
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.019,concrete,0.1,mineral_wool,0.1,south,1.2,1.2,0.75,2.6,22.882,28.204,0.9345,-20.691
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.03,gi_sheet,0.002,mineral_wool,0.025,north,0.9,0.9,0.85,3.5,22.595,31.348,0.8036,-20.364
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,puf_sandwich_panel,0.15,mineral_wool,0.025,south,0.6,0.9,0.65,2.6,21.758,29.656,0.7619,-20.333
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.03,concrete,0.15,mineral_wool,0.1,west,1.8,1.2,0.45,3.5,22.285,27.651,0.9226,-20.789
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,concrete,0.15,eps,0.1,north,1.8,1.2,0.65,5.8,20.555,25.107,0.7738,-21.068
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,rcc_slab,0.15,none,0.0,east,0.9,0.9,0.65,2.6,24.113,33.424,0.869,-20.745
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,concrete,0.1,mineral_wool,0.025,north,1.5,0.6,0.65,2.6,23.003,28.666,0.9345,-20.641
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,puf_sandwich_panel,0.1,eps,0.1,west,1.5,0.9,0.35,2.6,19.603,23.603,0.7619,-21.052
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,none,0.0,east,0.6,1.5,0.35,2.6,20.775,36.922,0.3452,-27.039
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,puf_sandwich_panel,0.15,none,0.0,west,1.8,0.9,0.85,5.8,20.521,34.422,0.4405,-24.885
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.1,eps,0.05,west,1.5,1.5,0.55,5.8,21.957,28.647,0.8929,-20.685
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,concrete,0.15,puf_sandwich_panel,0.05,eps,0.05,south,1.2,1.5,0.65,3.5,21.34,25.931,0.8571,-20.99
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,brick,0.23,puf_sandwich_panel,0.05,mineral_wool,0.05,east,1.5,1.5,0.65,2.6,21.249,25.768,0.7976,-21.024
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,90.0,brick,0.115,concrete,0.1,mineral_wool,0.025,north,1.8,0.9,0.75,2.6,22.634,28.638,0.9167,-20.963
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,plywood,0.012,rcc_slab,0.2,eps,0.05,east,1.8,1.2,0.35,3.5,21.821,27.353,0.9226,-20.821
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,brick,0.115,brick,0.23,none,0.0,north,1.2,1.5,0.65,5.8,22.063,29.987,0.8571,-20.995
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,plywood,0.019,gi_sheet,0.002,mineral_wool,0.025,east,1.5,1.2,0.85,5.8,23.19,34.839,0.6607,-20.305
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,concrete,0.1,mineral_wool,0.025,south,1.5,0.6,0.35,2.6,20.968,25.773,0.8512,-20.992
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,brick,0.115,brick,0.115,eps,0.1,south,1.5,1.5,0.75,3.5,22.453,27.341,0.9048,-20.959
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,0.0,plywood,0.012,puf_sandwich_panel,0.15,eps,0.025,east,1.5,1.2,0.85,5.8,23.506,33.15,0.744,-20.218
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,concrete,0.2,eps,0.025,west,0.9,0.6,0.45,3.5,22.872,27.198,0.9167,-20.819
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,135.0,concrete,0.1,brick,0.23,mineral_wool,0.025,west,1.8,0.9,0.55,5.8,21.687,27.16,0.8869,-21.0
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,concrete,0.1,gi_sheet,0.002,mineral_wool,0.05,west,1.5,1.5,0.85,3.5,22.528,28.495,0.9167,-20.922
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,brick,0.115,eps,0.025,west,1.5,1.5,0.65,2.6,23.789,30.749,0.9345,-20.64
Leh,34.1526,77.5771,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.115,none,0.0,south,0.9,1.2,0.45,3.5,20.681,34.894,0.4405,-24.741
